Day,sex,mean_height,std_height,mean_weight,std_weight
954,0,92.9093,3.4775950989999997,13.5408,1.605803472
955,0,92.9328,3.478474704,13.5466,1.60662676
956,0,92.9562,3.480280128,13.5524,1.6075856880000001
957,0,92.9797,3.4820897649999996,13.5583,1.608556712
958,0,93.0031,3.4838961260000003,13.5641,1.609516106
959,0,93.0265,3.4857029550000003,13.5699,1.610475732
960,0,93.0499,3.487510252,13.5757,1.61143559
961,0,93.0732,3.489314268,13.5815,1.61239568
962,0,93.0966,3.4911225,13.5873,1.6133560020000002
963,0,93.1199,3.492927449,13.5931,1.6143165560000001
964,0,93.1432,3.4947328639999995,13.5989,1.615141353
965,0,93.1665,3.496538745,13.6047,1.616102313
966,0,93.1898,3.4974131940000004,13.6105,1.617063505
967,0,93.213,3.4992160199999995,13.6163,1.6180249290000002
968,0,93.2363,3.501023065,13.622,1.6189746999999999
969,0,93.2595,3.5028268200000006,13.6278,1.6199365860000001
970,0,93.2827,3.504631039,13.6336,1.6208987039999998
971,0,93.3059,3.506435722,13.6394,1.621861054
972,0,93.329,3.5082371099999996,13.6452,1.6226871840000001
973,0,93.3522,3.51004272,13.6509,1.6236380460000002
974,0,93.3753,3.5118450329999997,13.6567,1.624601032
975,0,93.3984,3.513647808,13.6625,1.62556425
976,0,93.4215,3.51451683,13.6682,1.6265158
977,0,93.4446,3.5163202979999997,13.674,1.6274794799999999
978,0,93.4676,3.5181204640000003,13.6797,1.6284314880000001
979,0,93.4906,3.5199210900000004,13.6855,1.6293956299999999
980,0,93.5137,3.5217259419999998,13.6912,1.630211184
981,0,93.5367,3.523527489,13.697,1.6311757299999998
982,0,93.5596,3.525325728,13.7027,1.632128597
983,0,93.5826,3.527128194,13.7085,1.633093605
984,0,93.6056,3.5279950639999997,13.7142,1.63404693
985,0,93.6285,3.52979445,13.7199,1.635000483
986,0,93.6514,3.531594294,13.7257,1.635966183
987,0,93.6743,3.533394596,13.7314,1.6367828800000002
988,0,93.6972,3.5351953559999996,13.7371,1.637737062
989,0,93.7201,3.5369965740000002,13.7429,1.6387033960000001
990,0,93.7429,3.538794475,13.7486,1.639658036
991,0,93.7658,3.540596608,13.7543,1.640612904
992,0,93.7886,3.5414575360000002,13.76,1.641568
993,0,93.8114,3.543256578,13.7657,1.6425233240000001
994,0,93.8342,3.545056076,13.7715,1.643353095
995,0,93.8569,3.546852251,13.7772,1.64430882
996,0,93.8797,3.54865266,13.7829,1.645264773
997,0,93.9024,3.5504497440000002,13.7886,1.6462209540000001
998,0,93.9252,3.552251064,13.7943,1.647177363
999,0,93.9479,3.553109578,13.8,1.648134
1000,0,93.9706,3.5549077980000003,13.8057,1.649090865
1001,0,93.9932,3.556702688,13.8114,1.649909844
1002,0,94.0159,3.558501815,13.8171,1.6508671080000001
1003,0,94.0385,3.5602976099999997,13.8228,1.6518246
1004,0,94.0612,3.562097644,13.8285,1.65278232
1005,0,94.0838,3.5638943439999995,13.8341,1.6537283139999999
1006,0,94.1064,3.5647504319999994,13.8398,1.654686488
1007,0,94.129,3.5665478100000003,13.8455,1.655506435
1008,0,94.1516,3.5683456400000004,13.8512,1.656465008
1009,0,94.1741,3.5701401309999996,13.8569,1.657423809
1010,0,94.1967,3.5719388640000003,13.8625,1.6583708750000001
1011,0,94.2192,3.573734256,13.8682,1.65933013
1012,0,94.2417,3.5745876809999997,13.8739,1.660289613
1013,0,94.2642,3.576383748,13.8796,1.6611105279999998
1014,0,94.2867,3.5781802649999994,13.8852,1.66205844
1015,0,94.3092,3.579977232,13.8909,1.663018548
1016,0,94.3317,3.5817746489999998,13.8966,1.6639788839999998
1017,0,94.3541,3.583568718,13.9022,1.6649274720000002
1018,0,94.3765,3.58441947,13.9079,1.665888262
1019,0,94.399,3.5862180100000005,13.9135,1.6666981650000001
1020,0,94.4214,3.5880132000000002,13.9192,1.667659352
1021,0,94.4438,3.589808838,13.9248,1.668608784
1022,0,94.4662,3.591604924,13.9305,1.669570425
1023,0,94.4885,3.59245277,13.9361,1.670520307
1024,0,94.5109,3.5942495270000006,13.9418,1.671342984
1025,0,94.5332,3.5960429279999997,13.9474,1.67229326
1026,0,94.5556,3.59784058,13.9531,1.673255752
1027,0,94.5779,3.5996348739999995,13.9587,1.674206478
1028,0,94.6002,3.601429614,13.9644,1.675169424
1029,0,94.6225,3.602278575,13.97,1.6761206000000002
1030,0,94.6447,3.6040701760000005,13.9756,1.676932244
1031,0,94.667,3.60586603,13.9813,1.677895813
1032,0,94.6893,3.60766233,13.9869,1.678847607
1033,0,94.7115,3.609455265,13.9925,1.679799625
1034,0,94.7337,3.610301307,13.9982,1.680763874
1035,0,94.7559,3.612094908,14.0038,1.681576304
1036,0,94.7782,3.6138927659999998,14.0094,1.6825289399999999
1037,0,94.8003,3.615683442,14.015,1.6834818
1038,0,94.8225,3.6174783750000006,14.0207,1.684446898
1039,0,94.8447,3.6183253050000004,14.0263,1.6854002080000001
1040,0,94.8668,3.6201170879999998,14.0319,1.686213423
1041,0,94.889,3.6219131300000003,14.0375,1.687167125
1042,0,94.9111,3.623705798,14.0431,1.688121051
1043,0,94.9332,3.625498908,14.0488,1.689087224
1044,0,94.9553,3.6263429069999997,14.0544,1.6900415999999998
1045,0,94.9774,3.62813668,14.06,1.6908556000000001
1046,0,94.9995,3.629930895,14.0656,1.691810368
1047,0,95.0216,3.631725552,14.0712,1.6927653599999999
1048,0,95.0436,3.6325663919999998,14.0768,1.693720576
1049,0,95.0657,3.6343617110000004,14.0824,1.694535192
1050,0,95.0877,3.636153648,14.088,1.6954908
1051,0,95.1097,3.637946025,14.0936,1.696446632
1052,0,95.1317,3.639738842,14.0992,1.697402688
1053,0,95.1537,3.6405805620000002,14.1048,1.698358968
1054,0,95.1757,3.642374039,14.1104,1.699174368
1055,0,95.1977,3.644167956,14.116,1.70013104
1056,0,95.2197,3.645962313,14.1216,1.701087936
1057,0,95.2416,3.646800864,14.1272,1.702045056
1058,0,95.2636,3.64859588,14.1328,1.7030024
1059,0,95.2855,3.650387505,14.1384,1.7038185840000002
1060,0,95.3074,3.652179568,14.144,1.70477632
1061,0,95.3293,3.6539720690000004,14.1495,1.705722225
1062,0,95.3512,3.6548114960000007,14.1551,1.706680407
1063,0,95.3731,3.6566046539999997,14.1607,1.7074972060000002
1064,0,95.3949,3.6583944150000005,14.1663,1.70845578
1065,0,95.4168,3.6601884479999995,14.1719,1.709414578
1066,0,95.4386,3.6610246959999997,14.1775,1.7103736
1067,0,95.4605,3.662819385,14.183,1.7111789499999999
1068,0,95.4823,3.6646106739999995,14.1886,1.712138362
1069,0,95.5041,3.666402399,14.1942,1.713097998
1070,0,95.5259,3.667239301,14.1998,1.7140578579999999
1071,0,95.5477,3.66903168,14.2053,1.715005869
1072,0,95.5695,3.670824495,14.2109,1.7158240660000001
1073,0,95.5913,3.6726177460000002,14.2165,1.7167845400000001
1074,0,95.613,3.6734514600000003,14.2221,1.7177452379999998
1075,0,95.6348,3.675245364,14.2276,1.7186940800000001
1076,0,95.6565,3.67703586,14.2332,1.719512892
1077,0,95.6782,3.67882679,14.2388,1.720474204
1078,0,95.6999,3.679661155,14.2443,1.7214236550000002
1079,0,95.7216,3.681452736,14.2499,1.722385413
1080,0,95.7433,3.6832447509999997,14.2554,1.723192752
1081,0,95.765,3.6850372,14.261,1.7241548999999998
1082,0,95.7867,3.685872216,14.2666,1.725117272
1083,0,95.8083,3.6876614670000003,14.2721,1.726067774
1084,0,95.83,3.6894549999999997,14.2777,1.726887815
1085,0,95.8516,3.6902866000000003,14.2832,1.727838704
1086,0,95.8732,3.692076932,14.2888,1.728801912
1087,0,95.8948,3.693867696,14.2944,1.729765344
1088,0,95.9165,3.695662745,14.2999,1.7305738979999998
1089,0,95.938,3.6964911400000005,14.3055,1.73153772
1090,0,95.9596,3.6982829839999996,14.311,1.73248966
1091,0,95.9812,3.70007526,14.3166,1.7334539279999999
1092,0,96.0028,3.7018679679999993,14.3221,1.7342630890000001
1093,0,96.0243,3.7026970079999995,14.3277,1.735227747
1094,0,96.0459,3.704490363,14.3332,1.736180516
1095,0,96.0674,3.7062802920000006,14.3387,1.7371335049999999
1096,0,96.0889,3.707109762,14.3443,1.737955388
1097,0,96.1104,3.7089003359999997,14.3498,1.738908764
1098,0,96.1319,3.7106913400000003,14.3554,1.73987448
1099,0,96.1534,3.712482774,14.3609,1.740684689
1100,0,96.1749,3.7133128889999996,14.3665,1.7416507950000002
1101,0,96.1964,3.715104968,14.372,1.742605
1102,0,96.2178,3.7168936139999995,14.3775,1.743559425
1103,0,96.2393,3.717724159,14.3831,1.7443823680000001
1104,0,96.2607,3.7195134480000003,14.3886,1.7453371800000002
1105,0,96.2821,3.7213031649999997,14.3942,1.746304344
1106,0,96.3035,3.72309331,14.3997,1.7472595979999999
1107,0,96.325,3.7239245000000003,14.4052,1.74807102
1108,0,96.3464,3.7257152880000004,14.4108,1.749038796
1109,0,96.3677,3.727502636,14.4163,1.749994657
1110,0,96.3891,3.728330388,14.4218,1.750950738
1111,0,96.4105,3.730122245,14.4274,1.751774908
1112,0,96.4318,3.7319106599999996,14.4329,1.752731376
1113,0,96.4532,3.7327388399999997,14.4384,1.7536880639999999
1114,0,96.4745,3.7345278950000003,14.4439,1.7545005329999999
1115,0,96.4958,3.7363173759999997,14.4495,1.755469755
1116,0,96.5172,3.738111156,14.455,1.75642705
1117,0,96.5385,3.738936105,14.4605,1.757384565
1118,0,96.5598,3.7407266519999993,14.4661,1.758209794
1119,0,96.581,3.74251375,14.4716,1.759167696
1120,0,96.6023,3.743339125,14.4771,1.760125818
1121,0,96.6236,3.745130736,14.4826,1.760939334
1122,0,96.6448,3.746918896,14.4881,1.761897841
1123,0,96.6661,3.747744697,14.4937,1.7628687310000002
1124,0,96.6873,3.749533494,14.4992,1.76382768
1125,0,96.7085,3.7513227149999997,14.5047,1.764641802
1126,0,96.7298,3.752148942,14.5102,1.765601136
1127,0,96.751,3.7539388000000002,14.5158,1.7665728600000001
1128,0,96.7722,3.7557290819999998,14.5213,1.767387423
1129,0,96.7933,3.756547973,14.5268,1.768347364
1130,0,96.8145,3.7583388899999997,14.5323,1.7693075249999999
1131,0,96.8357,3.7601302310000007,14.5378,1.7702679060000002
1132,0,96.8568,3.7609495440000007,14.5433,1.771083074
1133,0,96.878,3.76274152,14.5489,1.77205602
1134,0,96.8991,3.7645300350000004,14.5544,1.7730170079999998
1135,0,96.9203,3.765353655,14.5599,1.773832617
1136,0,96.9414,3.767142804,14.5654,1.77479399
1137,0,96.9625,3.7689323750000003,14.5709,1.775755583
1138,0,96.9836,3.769752532,14.5764,1.776717396
1139,0,97.0047,3.771542736,14.5819,1.7775336099999999
1140,0,97.0258,3.7733333620000002,14.5875,1.778508
1141,0,97.0468,3.7741500520000004,14.593,1.77947042
1142,0,97.0679,3.7759413099999994,14.5985,1.780287075
1143,0,97.0889,3.7777290989999996,14.604,1.7812498799999998
1144,0,97.11,3.7785501,14.6095,1.7822129050000002
1145,0,97.131,3.7803385200000004,14.615,1.78303
1146,0,97.1521,3.782131253,14.6205,1.7839934100000001
1147,0,97.1731,3.782948783,14.626,1.7849570399999999
1148,0,97.1941,3.7847382540000005,14.6315,1.78592089
1149,0,97.2151,3.786528145,14.6371,1.786750797
1150,0,97.2361,3.7873460949999997,14.6426,1.787715034
1151,0,97.257,3.7891327200000005,14.6481,1.788679491
1152,0,97.278,3.79092366,14.6536,1.7894976320000002
1153,0,97.299,3.79174203,14.6591,1.7904624740000001
1154,0,97.3199,3.7935297020000003,14.6646,1.791427536
1155,0,97.3409,3.795321691,14.6701,1.792246117
1156,0,97.3618,3.796136582,14.6756,1.793211564
1157,0,97.3827,3.7979253,14.6811,1.7941772310000002
1158,0,97.4036,3.7997144360000004,14.6866,1.794996252
1159,0,97.4245,3.800529745,14.6921,1.7959623040000001
1160,0,97.4454,3.802319508,14.6976,1.7969285759999998
1161,0,97.4663,3.803135026,14.7032,1.797907296
1162,0,97.4872,3.804925416,14.7087,1.798726923
1163,0,97.5081,3.8067162239999996,14.7142,1.799693802
1164,0,97.5289,3.8075282559999994,14.7197,1.8006609009999999
1165,0,97.5498,3.80931969,14.7252,1.801480968
1166,0,97.5706,3.8111076359999996,14.7307,1.802448452
1167,0,97.5914,3.8119200839999996,14.7362,1.8034161560000002
1168,0,97.6123,3.8137125610000004,14.7417,1.804236663
1169,0,97.6331,3.815501548,14.7472,1.805204752
1170,0,97.6539,3.816314411999999,14.7527,1.806173061
1171,0,97.6747,3.818104023,14.7582,1.806994008
1172,0,97.6954,3.818913186,14.7637,1.807962702
1173,0,97.7162,3.8207034200000005,14.7692,1.808931616
1174,0,97.737,3.82249407,14.7747,1.809753003
1175,0,97.7577,3.823303647,14.7802,1.810722302
1176,0,97.7785,3.82509492,14.7857,1.8116918210000001
1177,0,97.7992,3.8268826959999998,14.7912,1.812513648
1178,0,97.8199,3.827692687,14.7967,1.8134835519999999
1179,0,97.8406,3.8294810839999998,14.8022,1.8144536759999998
1180,0,97.8614,3.8302951960000002,14.8077,1.815275943
1181,0,97.8821,3.8320842149999996,14.8132,1.816246452
1182,0,97.9027,3.8338697319999997,14.8187,1.817217181
1183,0,97.9234,3.834680344,14.8242,1.8181881299999998
1184,0,97.9441,3.8364703970000007,14.8297,1.819011002
1185,0,97.9647,3.837277299,14.8352,1.819982336
1186,0,97.9854,3.839067972,14.8407,1.82095389
1187,0,98.006,3.8408551400000004,14.8462,1.821777202
1188,0,98.0267,3.8416663730000002,14.8517,1.822749141
1189,0,98.0473,3.8434541600000003,14.8572,1.8237213
1190,0,98.0679,3.84426168,14.8627,1.824545052
1191,0,98.0885,3.846050085,14.8682,1.825517596
1192,0,98.1091,3.847838902,14.8737,1.82649036
1193,0,98.1297,3.8486468339999997,14.8792,1.827314552
1194,0,98.1503,3.8504362690000002,14.8847,1.828287701
1195,0,98.1708,3.8522221919999997,14.8902,1.82926107
1196,0,98.1914,3.853030536,14.8957,1.8300857019999999
1197,0,98.2119,3.854817075,14.9012,1.831059456
1198,0,98.2325,3.855625625,14.9067,1.83203343
1199,0,98.253,3.85741278,14.9122,1.8328585020000001
1200,0,98.2735,3.859200345,14.9177,1.8338328609999999
1201,0,98.294,3.8600053799999996,14.9232,1.83480744
1202,0,98.3145,3.86179356,14.9287,1.8356329519999999
1203,0,98.335,3.8625987999999998,14.9342,1.8366079160000002
1204,0,98.3555,3.864387595,14.9397,1.8375831
1205,0,98.3759,3.865189111,14.9452,1.8384090519999998
1206,0,98.3964,3.86697852,14.9507,1.839384621
1207,0,98.4169,3.868768339,14.9562,1.8403604100000002
1208,0,98.4373,3.8695702629999995,14.9617,1.8411868020000002
1209,0,98.4577,3.871356764,14.9672,1.842162976
1210,0,98.4782,3.872162824,14.9727,1.84313937
1211,0,98.4986,3.8739499379999995,14.9782,1.8439662019999998
1212,0,98.519,3.8757374600000003,14.9837,1.8449429810000002
1213,0,98.5394,3.876539996,14.9892,1.84591998
1214,0,98.5598,3.8783281300000003,14.9947,1.8467472520000001
1215,0,98.5801,3.8791269350000004,15.0002,1.847724636
1216,0,98.6005,3.8809156799999998,15.0057,1.84870224
1217,0,98.6209,3.8827048330000005,15.0112,1.8495299520000001
1218,0,98.6412,3.883504044,15.0167,1.850507941
1219,0,98.6615,3.88528987,15.0222,1.85148615
1220,0,98.6819,3.886093222,15.0277,1.852314302
1221,0,98.7022,3.887879658,15.0332,1.8532928960000001
1222,0,98.7225,3.888679275,15.0387,1.8542717100000001
1223,0,98.7428,3.89046632,15.0442,1.855100302
1224,0,98.7631,3.892253771,15.0497,1.856079501
1225,0,98.7834,3.893053794,15.0552,1.8570589199999998
1226,0,98.8036,3.894837912,15.0607,1.857887952
1227,0,98.8239,3.8956381379999994,15.0662,1.858867756
1228,0,98.8442,3.897426806,15.0717,1.85984778
1229,0,98.8644,3.898223292,15.0772,1.860828024
1230,0,98.8846,3.9000086240000007,15.0827,1.8616576610000002
1231,0,98.9049,3.901798305,15.0882,1.86263829
1232,0,98.9251,3.902595195,15.0937,1.8636191389999999
1233,0,98.9453,3.9043815380000004,15.0992,1.8644492160000001
1234,0,98.9655,3.9051786300000004,15.1047,1.8654304499999999
1235,0,98.9857,3.9069655789999995,15.1102,1.8664119040000002
1236,0,99.0058,3.9077589259999996,15.1157,1.867242421
1237,0,99.026,3.90954648,15.1212,1.8682242599999999
1238,0,99.0461,3.9113304889999996,15.1267,1.869206319
1239,0,99.0663,3.9121281869999995,15.1322,1.870037276
1240,0,99.0864,3.9139128,15.1377,1.87101972
1241,0,99.1065,3.91470675,15.1432,1.872002384
1242,0,99.1267,3.916495917,15.1487,1.872833781
1243,0,99.1468,3.9172900680000002,15.1542,1.8738168299999998
1244,0,99.1669,3.919075888,15.1596,1.874787732
1245,0,99.1869,3.9198662879999997,15.1651,1.875619568
1246,0,99.207,3.92165271,15.1706,1.87660322
1247,0,99.2271,3.9234395339999995,15.1761,1.877587092
1248,0,99.2471,3.924230334,15.1816,1.878419368
1249,0,99.2672,3.92601776,15.1871,1.879403625
1250,0,99.2872,3.92680876,15.1926,1.8803881020000002
1251,0,99.3072,3.9285928319999996,15.1981,1.881372799
1252,0,99.3272,3.929384032,15.2036,1.8822056799999998
1253,0,99.3472,3.931168704,15.2091,1.883190762
1254,0,99.3672,3.931960104,15.2146,1.8841760640000003
1255,0,99.3872,3.933745376,15.2201,1.885009385
1256,0,99.4072,3.934536976,15.2256,1.8859950719999998
1257,0,99.4272,3.936322848,15.2311,1.886980979
1258,0,99.4471,3.9381051600000005,15.2366,1.8878147399999998
1259,0,99.4671,3.9388971600000002,15.2421,1.8888010320000002
1260,0,99.487,3.9406800699999995,15.2476,1.889787544
1261,0,99.5069,3.9414683090000002,15.2531,1.890621745
1262,0,99.5268,3.943251816,15.2586,1.8916086419999998
1263,0,99.5467,3.9440402540000004,15.2641,1.892595759
1264,0,99.5666,3.9458243579999994,15.2696,1.893583096
1265,0,99.5865,3.9466129949999997,15.2751,1.894417902
1266,0,99.6064,3.948397696,15.2806,1.895405624
1267,0,99.6262,3.949182568,15.2861,1.896393566
1268,0,99.6461,3.950967865,15.2916,1.897228812
1269,0,99.666,3.95275356,15.2971,1.8982171390000002
1270,0,99.6858,3.953538828,15.3026,1.899205686
1271,0,99.7056,3.955321152,15.3081,1.9000413719999998
1272,0,99.7254,3.9561066179999993,15.3135,1.9010178899999999
1273,0,99.7452,3.9578895359999997,15.319,1.9020070400000002
1274,0,99.765,3.9586752,15.3245,1.90299641
1275,0,99.7848,3.9604587120000003,15.33,1.9038327
1276,0,99.8046,3.961244574,15.3355,1.904822455
1277,0,99.8244,3.96302868,15.341,1.90581243
1278,0,99.8441,3.96381077,15.3465,1.9066491600000002
1279,0,99.8639,3.965595469,15.352,1.90763952
1280,0,99.8836,3.9663777560000004,15.3575,1.9086301
1281,0,99.9034,3.968163048,15.363,1.9096209
1282,0,99.9231,3.968945532,15.3685,1.910458235
1283,0,99.9428,3.9707274440000004,15.374,1.91144942
1284,0,99.9625,3.9715101250000004,15.3795,1.912440825
1285,0,99.9822,3.973292628,15.385,1.9132786
1286,0,100.0019,3.9750755250000003,15.3905,1.91427039
1287,0,100.0216,3.9758586000000005,15.396,1.9152624
1288,0,100.0412,3.9776381119999997,15.4015,1.91625463
1289,0,100.0609,3.978421384,15.407,1.91709301
1290,0,100.0805,3.980201485,15.4125,1.918085625
1291,0,100.1002,3.980984954,15.4179,1.919066013
1292,0,100.1198,3.982765644,15.4234,1.919904832
1293,0,100.1394,3.9835453320000003,15.4289,1.9208980500000001
1294,0,100.1591,3.9853305889999997,15.4344,1.9218914880000002
1295,0,100.1787,3.986110473,15.4399,1.922885146
1296,0,100.1983,3.98789234,15.4454,1.9237245699999999
1297,0,100.2178,3.98866844,15.4509,1.924718613
1298,0,100.2374,3.9904508939999994,15.4564,1.9257128760000002
1299,0,100.257,3.99123117,15.4619,1.926707359
1300,0,100.2765,3.99301023,15.4674,1.9275473879999998
1301,0,100.2961,3.993790702,15.4729,1.9285422559999998
1302,0,100.3156,3.9955703479999998,15.4784,1.929537344
1303,0,100.3352,3.9963510159999998,15.4839,1.930377813
1304,0,100.3547,3.998131248,15.4894,1.931373286
1305,0,100.3742,3.998908128,15.4948,1.932356508
1306,0,100.3937,4.000688944999999,15.5003,1.9333524189999998
1307,0,100.4132,4.00146602,15.5058,1.9341934920000001
1308,0,100.4327,4.003247422,15.5113,1.935189788
1309,0,100.4522,4.004024692,15.5168,1.936186304
1310,0,100.4717,4.005806679,15.5223,1.9371830399999999
1311,0,100.4911,4.006580157,15.5278,1.9380247179999999
1312,0,100.5106,4.008362728,15.5333,1.939021839
1313,0,100.53,4.0091364,15.5388,1.94001918
1314,0,100.5495,4.010919555,15.5443,1.9410167409999999
1315,0,100.5689,4.01269911,15.5498,1.941859024
1316,0,100.5883,4.01347317,15.5552,1.9428444799999998
1317,0,100.6077,4.015253307,15.5607,1.943842644
1318,0,100.6271,4.0160275610000005,15.5662,1.944841028
1319,0,100.6465,4.01780828,15.5717,1.945683915
1320,0,100.6659,4.018582727999999,15.5772,1.946682684
1321,0,100.6853,4.020364029,15.5827,1.9476816730000002
1322,0,100.7046,4.021134678,15.5882,1.9486808820000001
1323,0,100.724,4.0229165600000005,15.5937,1.949524374
1324,0,100.7434,4.023691396,15.5992,1.9505239680000002
1325,0,100.7627,4.025469865,15.6047,1.951523782
1326,0,100.782,4.0262408999999995,15.6101,1.9525113079999998
1327,0,100.8013,4.028019948,15.6156,1.95351156
1328,0,100.8207,4.028795172000001,15.6211,1.954355821
1329,0,100.84,4.0305748,15.6266,1.9553564579999998
1330,0,100.8593,4.031346221,15.6321,1.9563573150000002
1331,0,100.8786,4.033126428,15.6376,1.9573583920000002
1332,0,100.8978,4.033894044,15.6431,1.9582032580000002
1333,0,100.9171,4.035674829,15.6486,1.95920472
1334,0,100.9364,4.036446636,15.654,1.96019388
1335,0,100.9556,4.0382240000000005,15.6595,1.9611957799999997
1336,0,100.9749,4.038996,15.665,1.9621979
1337,0,100.9941,4.040773940999999,15.6705,1.963043535
1338,0,101.0134,4.041546134,15.676,1.9640460400000002
1339,0,101.0326,4.043324652,15.6815,1.9650487650000001
1340,0,101.0518,4.044093036,15.687,1.96605171
1341,0,101.071,4.04587213,15.6924,1.966885416
1342,0,101.0902,4.046640706,15.6979,1.9678887440000001
1343,0,101.1094,4.048420375999999,15.7034,1.9688922919999998
1344,0,101.1286,4.0491891440000005,15.7089,1.9698960600000002
1345,0,101.1477,4.049953908,15.7144,1.970900048
1346,0,101.1669,4.051734345,15.7199,1.9717470570000004
1347,0,101.1861,4.052503305,15.7253,1.9727388850000003
1348,0,101.2052,4.054280312,15.7308,1.973743476
1349,0,101.2244,4.055049464,15.7363,1.974748287
1350,0,101.2435,4.056827045,15.7418,1.9757533180000002
1351,0,101.2626,4.057592382,15.7473,1.9766010959999998
1352,0,101.2817,4.059370535999999,15.7528,1.9776065120000004
1353,0,101.3008,4.060136064,15.7582,1.9785995920000001
1354,0,101.32,4.0619188,15.7637,1.9796054459999999
1355,0,101.339,4.06268051,15.7692,1.9806115199999998
1356,0,101.3581,4.06445981,15.7747,1.981460067
1357,0,101.3772,4.06522572,15.7802,1.982466526
1358,0,101.3963,4.067005593,15.7856,1.9834606400000003
1359,0,101.4153,4.0677676830000005,15.7911,1.984467537
1360,0,101.4344,4.069548128,15.7966,1.985474654
1361,0,101.4535,4.070314420000001,15.8021,1.98632397
1362,0,101.4725,4.072091425,15.8076,1.9873314720000002
1363,0,101.4915,4.072853895,15.813,1.9883266199999998
1364,0,101.5106,4.074635484,15.8185,1.9893345600000003
1365,0,101.5296,4.075398144,15.824,1.9903427200000001
1366,0,101.5486,4.07717629,15.8295,1.9913511
1367,0,101.5676,4.07793914,15.835,1.9922013500000002
1368,0,101.5866,4.079717856,15.8404,1.993197532
1369,0,101.6056,4.080480896,15.8459,1.994206515
1370,0,101.6246,4.082260182,15.8514,1.995215718
1371,0,101.6435,4.083019395,15.8569,1.996225141
1372,0,101.6625,4.08479925,15.8623,1.9972221929999998
1373,0,101.6815,4.08556267,15.8678,1.9980733760000002
1374,0,101.7004,4.087339076,15.8733,1.999083402
1375,0,101.7194,4.088102685999999,15.8788,2.000093648
1376,0,101.7383,4.089879659999999,15.8842,2.0010915160000002
1377,0,101.7572,4.0906394399999995,15.8897,2.0021022
1378,0,101.7762,4.09140324,15.8952,2.003113104
1379,0,101.7951,4.093180971000001,15.9007,2.003965221
1380,0,101.814,4.09394094,15.9061,2.004963905
1381,0,101.8329,4.095719238,15.9116,2.0059754119999997
1382,0,101.8518,4.096479395999999,15.9171,2.006987139
1383,0,101.8707,4.098258261,15.9226,2.007999086
1384,0,101.8896,4.099018608000001,15.928,2.00899864
1385,0,101.9085,4.10079804,15.9335,2.0100110250000003
1386,0,101.9274,4.101558576,15.939,2.01086424
1387,0,101.9462,4.1033345500000005,15.9445,2.0118770099999996
1388,0,101.9651,4.104095275000001,15.9499,2.01287738
1389,0,101.9839,4.105871814,15.9554,2.0138905879999998
1390,0,102.0028,4.106632727999999,15.9609,2.014904016
1391,0,102.0216,4.108409832,15.9664,2.0159176640000003
1392,0,102.0405,4.109170935,15.9718,2.016759186
1393,0,102.0593,4.110948604,15.9773,2.0177732170000002
1394,0,102.0781,4.1117058680000005,15.9828,2.018787468
1395,0,102.097,4.1134881299999995,15.9882,2.0197893060000003
1396,0,102.1158,4.114245582,15.9937,2.020803995
1397,0,102.1346,4.116024380000001,15.9992,2.0218189040000003
1398,0,102.1534,4.1167820200000005,16.0047,2.022834033
1399,0,102.1722,4.11753966,16.0101,2.023836741
1400,0,102.191,4.11931921,16.0156,2.024692152
1401,0,102.2097,4.120073006999999,16.0211,2.025707884
1402,0,102.2285,4.12185312,16.0265,2.0267111899999994
1403,0,102.2473,4.122611136,16.032,2.02772736
1404,0,102.2661,4.124391813,16.0375,2.0287437500000003
1405,0,102.2848,4.1251459839999995,16.043,2.0297603599999996
1406,0,102.3036,4.126927224,16.0484,2.0307645360000004
1407,0,102.3223,4.127681582,16.0539,2.031781584
1408,0,102.3411,4.129463384999999,16.0594,2.032638258
1409,0,102.3598,4.13021793,16.0648,2.0336430320000005
1410,0,102.3785,4.13199626,16.0703,2.034660683
1411,0,102.3972,4.132750992,16.0758,2.035678554
1412,0,102.416,4.13453392,16.0812,2.0366839800000003
1413,0,102.4347,4.135288839,16.0867,2.0377022890000003
1414,0,102.4534,4.1360437580000005,16.0922,2.038720818
1415,0,102.4721,4.137823398,16.0976,2.039726896
1416,0,102.4908,4.138578504,16.1031,2.040745863
1417,0,102.5095,4.140358705000001,16.1086,2.0416039639999997
1418,0,102.5282,4.141113998,16.114,2.0426106400000004
1419,0,102.5469,4.14289476,16.1195,2.04363021
1420,0,102.5655,4.1436462,16.125,2.04465
1421,0,102.5842,4.145427522,16.1304,2.045657328
1422,0,102.6029,4.146183189,16.1359,2.046677556
1423,0,102.6215,4.147961029999999,16.1414,2.047698004
1424,0,102.6402,4.148716884,16.1468,2.0487059839999997
1425,0,102.6588,4.150495284,16.1523,2.04972687
1426,0,102.6775,4.151251325,16.1578,2.0507479760000002
1427,0,102.6961,4.153030284,16.1632,2.0515949759999996
1428,0,102.7148,4.153786512,16.1687,2.0526164650000003
1429,0,102.7334,4.1545386959999995,16.1742,2.053638174
1430,0,102.752,4.1563184,16.1796,2.054647404
1431,0,102.7706,4.15707077,16.1851,2.055669551
1432,0,102.7893,4.158855078,16.1906,2.056691918
1433,0,102.8079,4.159607634,16.196,2.0577018000000002
1434,0,102.8265,4.161388455,16.2015,2.0587246049999997
1435,0,102.8451,4.162141197,16.2069,2.0597349210000004
1436,0,102.8637,4.163922576,16.2124,2.0607581639999997
